movie_title,director_name,actor_1_name,num_critic_for_reviews,duration,director_facebook_likes,actor_facebook_likes,movie_facebook_likes,gross,num_user_for_reviews,budget,imdb_score
Outside Providence ,Michael Corrente,Jonathan Brandis,72,96,30,1580,17372,7292175,100,7000000,6.4
Who's Your Caddy? ,Don Michael Paul,Jeffrey Jones,25,93,70,1719,446,5694308,46,7000000,2
The Other Side of Heaven ,Mitch Davis,Anne Hathaway,27,113,7,11078,650,4720371,85,7000000,6.5
Redbelt ,David Mamet,Alice Braga,158,99,342,2019,17372,2344847,119,7000000,6.8
Cyrus ,Jay Duplass,Matt Walsh,223,91,157,973,17372,7455447,126,7000000,6.3
A Dog of Flanders ,Kevin Brodie,Bruce McGill,25,100,976,1490,157,2148212,20,7000000,6.3
Auto Focus ,Paul Schrader,Ed Begley Jr.,97,105,261,2058,357,2062066,147,7000000,6.6
Factory Girl ,George Hickenlooper,Hayden Christensen,117,99,60,5415,3000,1654367,106,7000000,6.4
The Mighty Macs ,Tim Chambers,Ellen Burstyn,34,99,2,2145,797,1889522,12,7000000,6.5
Mother and Child ,Rodrigo García,Naomi Watts,161,125,127,7739,17372,1110286,65,4825000,7.2
Somewhere ,Sofia Coppola,Nathalie Fay,301,97,976,551,17372,1768416,198,7000000,6.3
Chairman of the Board ,Alex Zamm,Taylor Negron,12,95,43,2399,724,306715,62,10000000,2.3
Hesher ,Spencer Susser,Joseph Gordon-Levitt,134,106,58,43973,19000,382946,99,7000000,7.1
Freeheld ,Peter Sollett,Steve Carell,133,103,6,8935,17372,532988,25,7000000,6.5
The Extra Man ,Shari Springer Berman,Lynn Cohen,104,108,30,1158,916,453079,29,7000000,5.9
Ca$h ,Stephen Milburn Anderson,Chris Hemsworth,27,118,976,27264,694,46451,38,7000000,6
Pale Rider ,Clint Eastwood,Clint Eastwood,38,115,16000,16695,17372,41400000,138,6900000,7.3
Dazed and Confused ,Richard Linklater,Milla Jovovich,152,102,976,15787,10000,7993039,408,6900000,7.7
The Chumscrubber ,Arie Posin,Rory Culkin,74,108,3,1843,1000,49526,129,6800000,7
Shade ,Damian Nieman,Glenn Plummer,25,101,976,406,413,10696,65,6800000,6.4
Annabelle ,John R. Leonetti,Alfre Woodard,271,99,40,1721,45000,84263837,291,6500000,5.4
Boyz n the Hood ,John Singleton,John Cothran,64,112,309,68,17372,57504069,183,6000000,7.8
La Bamba ,Luis Valdez,Esai Morales,18,108,7,813,17372,54215416,63,6500000,6.8
Dressed to Kill ,Brian De Palma,Angie Dickinson,121,104,976,1838,17372,31899000,201,6500000,7.1
The Adventures of Huck Finn ,Stephen Sommers,Curtis Armstrong,14,108,208,2392,391,24103594,54,6500000,6.2
Go ,Doug Liman,Sarah Polley,137,102,218,1839,17372,16842303,418,6500000,7.3
Friends with Money ,Nicole Holofcener,Greg Germann,111,88,132,845,515,13367101,166,6500000,5.9
Bats ,Louis Morneau,Leon,97,91,38,1282,342,10149779,160,6500000,3.6
The Work and the Glory II: American Zion ,Sterling Van Wagenen,Emily Podleski,4,100,976,1639,19,2024854,21,6500000,6.6
A Home at the End of the World ,Michael Mayer,Robin Wright,84,97,15,19860,1000,1029017,135,6500000,6.8
The Messenger ,Oren Moverman,Steve Buscemi,217,105,38,13418,17372,66637,92,6500000,7.2
Mallrats ,Kevin Smith,Ethan Suplee,93,123,976,2679,17372,2122561,434,6000000,7.2
Grease ,Randal Kleiser,Olivia Newton-John,124,110,116,2842,13000,181360000,350,6000000,7.2
Fahrenheit 9/11 ,Michael Moore,Osama bin Laden,288,122,909,1113,17372,119078393,1416,6000000,7.5
Butch Cassidy and the Sundance Kid ,George Roy Hill,Katharine Ross,130,110,131,1605,17372,102308900,309,6000000,8.1
Mary Poppins ,Robert Stevenson,Ed Wynn,145,139,55,927,17372,102300000,259,6000000,7.8
Ordinary People ,Robert Redford,Adam Baldwin,62,124,976,3088,17372,54800000,283,6000000,7.8
Around the World in 80 Days ,Frank Coraci,Jim Broadbent,188,120,153,2447,17372,24004159,191,110000000,5.8
West Side Story ,Jerome Robbins,Rita Moreno,120,152,34,1324,17372,43650000,316,6000000,7.6
Caddyshack ,Harold Ramis,Bill Murray,71,98,11000,14057,17372,39800000,250,6000000,7.4
The Brothers ,Gary Hardwick,Julie Benz,52,106,10,4263,478,27457409,43,6000000,6.3
The Wood ,Rick Famuyiwa,Omar Epps,18,106,44,1598,990,25047631,50,6000000,6.9
The Usual Suspects ,Bryan Singer,Kevin Spacey,162,106,976,19553,28000,23272306,1182,6000000,8.6
A Nightmare on Elm Street 5: The Dream Child ,Stephen Hopkins,Lisa Wilcox,88,89,81,514,1000,22168359,227,8000000,5.1
The Wrestler ,Darren Aronofsky,Mark Margolis,391,109,976,1365,10000,26236603,547,6000000,7.9
Duel in the Sun ,King Vidor,Joseph Cotten,32,144,54,1237,403,20400000,87,8000000,6.9
Best in Show ,Christopher Guest,John Michael Higgins,119,90,378,2540,17372,18621249,340,6000000,7.5
School Daze ,Spike Lee,Tisha Campbell-Martin,22,121,976,877,624,14545844,38,6500000,5.8
Daddy Day Camp ,Fred Savage,Lochlyn Munro,52,89,976,1444,256,13235267,32,6000000,2.9
Mystic Pizza ,Donald Petrie,Julia Roberts,34,104,80,9618,17372,12793213,73,6000000,6.2
Tales from the Hood ,Rusty Cundieff,Corbin Bernsen,25,98,38,1835,985,11797927,52,6000000,6.1
Halloween 5 ,Dominique Othenin-Girard,Donald Pleasence,137,96,2,1118,926,11642254,287,3000000,5.2
Bernie ,Richard Linklater,Matthew McConaughey,231,99,976,11190,15000,9203192,136,5000000,6.8
Pollock ,Ed Harris,John Heard,115,122,976,1312,17372,8596914,148,6000000,7
200 Cigarettes ,Risa Bramon Garcia,Janeane Garofalo,67,101,112,2356,17372,6851636,182,6000000,5.9
The Words ,Brian Klugman,J.K. Simmons,216,102,49,48000,21000,11434867,130,6000000,7.1
Casa de mi Padre ,Matt Piedmont,Will Ferrell,133,84,4,9352,9000,5895238,70,6000000,5.5
City Island ,Raymond De Felitta,Ezra Miller,149,104,20,3721,17372,6670712,101,6000000,7.4
College ,Deb Hagan,Drake Bell,42,94,976,2664,422,4693919,78,6500000,4.6
The Virgin Suicides ,Sofia Coppola,Kirsten Dunst,152,90,976,5725,17372,4859475,520,6000000,7.2
Miss March ,Zach Cregger,Hugh M. Hefner,76,90,138,944,985,4542775,73,6000000,5.1
Wish I Was Here ,Zach Braff,Jim Parsons,149,106,976,18379,17372,3588432,93,6000000,6.7
Hedwig and the Angry Inch ,John Cameron Mitchell,John Cameron Mitchell,108,95,263,703,17372,3029081,231,6000000,7.8
Only the Strong ,Sheldon Lettich,Antoni Corone,17,99,23,270,17372,3273588,50,6000000,6.7
Shattered Glass ,Billy Ray,Hayden Christensen,129,99,53,7491,17372,2207975,190,6000000,7.2
Novocaine ,David Atkins,Chelcie Ross,84,95,8,489,289,2025238,105,6000000,5.8
The Wackness ,Jonathan Levine,Mary-Kate Olsen,147,99,129,1955,17372,2077046,75,6000000,7
Beastmaster 2: Through the Portal of Time ,Sylvio Tabet,Michael Berryman,17,107,976,1519,125,869325,16,6000000,3.8
The 5th Quarter ,Rick Bieber,Aidan Quinn,16,90,11,1612,17372,399611,29,6000000,5.7
The Greatest ,Shana Feste,Jennifer Ehle,63,96,19,2014,17372,115862,50,6000000,6.7
Come Early Morning ,Joey Lauren Adams,Tim Blake Nelson,36,97,781,892,224,117560,29,6000000,6.2
"Surfer, Dude ",S.R. Bindler,Matthew McConaughey,26,85,976,12325,850,36497,37,6000000,4.7
Deadfall ,Stefan Ruzowitzky,Charlie Hunnam,162,95,24,26874,17372,65804,86,12000000,6.3
Murder by Numbers ,Barbet Schroeder,Ryan Gosling,136,115,58,33855,17372,31874869,302,50000000,6.1
Sunshine State ,John Sayles,Miguel Ferrer,68,141,407,1848,160,3064356,81,5600000,6.9
Crossover ,Preston A. Whitmore II,Wesley Jonathan,25,95,17,1225,244,7009668,36,5600000,2.1
The Sting ,George Roy Hill,Eileen Brennan,119,129,131,1976,17372,159600000,252,5500000,8.3
Diary of a Mad Black Woman ,Darren Grant,Cicely Tyson,62,116,976,2020,17372,50382128,202,5500000,5.6
Don Jon ,Joseph Gordon-Levitt,Joseph Gordon-Levitt,364,90,23000,42694,33000,24475193,314,3000000,6.6
Ghost World ,Terry Zwigoff,Scarlett Johansson,122,111,72,31722,5000,6200756,488,7000000,7.4
Wonderland ,James Cox,Alexis Dziena,91,104,10,1244,1000,1056102,153,5000000,6.6
Do the Right Thing ,Spike Lee,Ruby Dee,103,120,976,1822,17372,27545445,418,6500000,7.9
Harvard Man ,James Toback,Sarah Michelle Gellar,27,99,56,5683,113,56007,69,5500000,4.9
Salvation Boulevard ,George Ratliff,Jim Gaffigan,48,96,3,549,1000,27445,31,9000000,5.3
The Ten ,David Wain,Jon Hamm,65,96,136,4682,915,766487,117,5250000,5
Insidious: Chapter 2 ,James Wan,Lin Shaye,318,106,976,1952,35000,83574831,269,5000000,6.6
Saw II ,Darren Lynn Bousman,Emmanuelle Vaugier,250,95,163,2305,17372,87025093,864,4000000,6.6
10 Cloverfield Lane ,Dan Trachtenberg,Bradley Cooper,411,104,16,14420,33000,71897215,440,15000000,7.3
Jackass: The Movie ,Jeff Tremaine,Bam Margera,106,87,79,1188,17372,64267897,327,5000000,6.6
Lights Out ,David F. Sandberg,Billy Burke,159,81,26,2809,17372,56536016,95,4900000,6.9
Paranormal Activity 3 ,Henry Joost,Johanna Braddy,251,94,24,1453,24000,104007828,314,5000000,5.8
Ouija ,Stiles White,Lin Shaye,183,89,10,2263,18000,50820940,159,5000000,4.4
A Nightmare on Elm Street 3: Dream Warriors ,Chuck Russell,John Saxon,131,88,55,1105,17372,44793200,311,4500000,6.6
The Gift ,Joel Edgerton,Busy Philipps,297,108,976,2020,15000,43771291,279,5000000,7.1
Paranormal Activity 4 ,Henry Joost,Matt Shively,248,96,24,467,26000,53884821,247,5000000,4.6
The Robe ,Henry Koster,Richard Burton,42,135,28,1423,17372,36000000,69,5000000,6.8
Freddy's Dead: The Final Nightmare ,Rachel Talalay,Johnny Depp,91,93,54,41199,963,34872293,252,8500000,4.9
Monster ,Patty Jenkins,Charlize Theron,185,109,260,10436,17372,34468224,533,4500000,7.3
Paranormal Activity: The Marked Ones ,Christopher Landon,Richard Cabral,220,101,52,1200,10000,32453345,155,5000000,5
Dallas Buyers Club ,Jean-Marc Vallée,Matthew McConaughey,471,117,212,14896,65000,27296514,340,5000000,8
The Lazarus Effect ,David Gelb,Olivia Wilde,152,83,26,11631,17372,25799043,126,3300000,5.2
Memento ,Christopher Nolan,Callum Rennie,274,113,22000,1746,40000,25530884,2067,9000000,8.5
Oculus ,Mike Flanagan,James Lafferty,336,104,59,1581,23000,27689474,339,5000000,6.5
Clerks II ,Kevin Smith,Ethan Suplee,174,97,976,2555,17372,24138847,472,5000000,7.4
The Way Way Back ,Nat Faxon,Steve Carell,276,103,214,7892,22000,21501098,216,5000000,7.4
House Party 2 ,George Jackson,William Schallert,12,94,976,1601,232,19281235,11,5000000,5.1
Doug's 1st Movie ,Maurice Joyce,Frank Welker,28,77,976,2877,122,19421271,18,5000000,5
The Apostle ,Robert Duvall,John Beasley,95,134,3000,412,1000,20733485,157,5000000,7.2
Our Idiot Brother ,Jesse Peretz,Zooey Deschanel,179,90,37,15000,11000,24809547,115,5000000,6.4
The Players Club ,Ice Cube,Bernie Mac,22,104,976,2095,575,23031390,26,4500000,5.6
"As Above, So Below ",John Erick Dowdle,Ben Feldman,196,93,66,1361,14000,21197315,211,5000000,6.1
Addicted ,Bille Woodruff,Boris Kodjoe,9,106,23,2161,17372,17382982,33,5000000,5.2
Eve's Bayou ,Kasi Lemmons,Jurnee Smollett-Bell,31,109,148,2860,599,14821531,209,6000000,7.3
Still Alice ,Richard Glatzer,Kristen Stewart,309,101,25,19423,45000,18656400,195,5000000,7.5
Friday the 13th Part VIII: Jason Takes Manhattan ,Rob Hedden,Kane Hodder,129,100,6,1120,1000,14343976,291,5000000,4.5
My Big Fat Greek Wedding ,Joel Zwick,Nia Vardalos,168,95,38,1128,5000,241437427,756,5000000,6.6
Spring Breakers ,Harmony Korine,James Franco,444,94,520,12084,25000,14123773,561,5000000,5.3
Halloween: The Curse of Michael Myers ,Joe Chappelle,Donald Pleasence,123,93,13,1035,17372,15126948,335,5000000,4.9
The Haunting of Molly Hartley ,Mickey Liddell,Jessica Lowndes,74,82,7,2648,562,13350177,113,5000000,3.8
Lone Star ,John Sayles,Matthew McConaughey,68,135,407,11300,17372,13269963,173,5000000,7.6
Halloween 4: The Return of Michael Myers ,Dwight H. Little,Donald Pleasence,144,88,27,963,17372,17768000,374,5000000,5.9
April Fool's Day ,Fred Walton,Thomas F. Wilson,96,89,17,965,17372,12947763,125,5000000,6.2
Diner ,Barry Levinson,Steve Guttenberg,42,110,272,2148,17372,14100000,87,5000000,7.2
Lone Wolf McQuade ,Steve Carver,David Carradine,29,107,8,1594,17372,12200000,65,5000000,6.3
Apollo 18 ,Gonzalo López-Gallego,Warren Christie,228,86,17,995,17372,17683670,323,5000000,5.2
Sunshine Cleaning ,Christine Jeffs,Clifton Collins Jr.,195,91,19,2162,17372,12055108,134,8000000,6.9
No Escape ,John Erick Dowdle,Sterling Jerins,203,103,66,246,16000,27285953,214,5000000,6.8
Not Easily Broken ,Bill Duke,Eddie Cibrian,45,99,1000,1836,738,10572742,21,8000000,6.1
Digimon: The Movie ,Mamoru Hosoda,Lara Jill Miller,29,82,99,182,207,9628751,65,5000000,5.9
Saved! ,Brian Dannelly,Macaulay Culkin,121,92,12,4632,17372,8786715,324,5000000,6.9
The Forsaken ,J.S. Cardone,Brendan Fehr,56,90,23,1998,327,6755271,131,5000000,5.3
UHF ,Jay Levey,Fran Drescher,59,150,3,1755,17372,6157157,198,5000000,7
Slums of Beverly Hills ,Tamara Jenkins,Natasha Lyonne,60,91,84,2350,462,5480318,79,5000000,6.6
Made ,Jon Favreau,Jon Favreau,81,95,4000,4919,393,5308707,165,5000000,6.4
Bottle Shock ,Randall Miller,Alan Rickman,109,110,19,25618,17372,4040588,89,5000000,6.8
90 Minutes in Heaven ,Michael Polish,Hayden Christensen,12,121,35,5322,17372,4700361,29,5000000,4.6
Everything Must Go ,Dan Rush,Will Ferrell,155,97,7,9920,17372,2711210,86,5000000,6.4
Zero Effect ,Jake Kasdan,Kim Dickens,81,116,52,1111,507,1980338,151,5000000,7
Light Sleeper ,Paul Schrader,Dana Delany,19,103,261,1147,247,1100000,39,5000000,6.8
Kill the Messenger ,Michael Cuesta,Jeremy Renner,163,112,52,11651,13000,2445646,99,5000000,7
Rabbit Hole ,John Cameron Mitchell,Dianne Wiest,248,91,263,1448,17372,2221809,144,5000000,7
Party Monster ,Fenton Bailey,Macaulay Culkin,39,98,13,4571,17372,296665,158,5000000,6.3
Green Room ,Jeremy Saulnier,Alia Shawkat,322,95,57,1402,10000,3219029,125,5000000,7.1
Bottle Rocket ,Wes Anderson,Andrew Wilson,83,91,976,548,17372,1040879,184,7000000,7.1
Albino Alligator ,Kevin Spacey,Viggo Mortensen,37,97,18000,11977,225,326308,69,5000000,6.1
"Lovely, Still ",Nicholas Fackler,Adam Scott,27,90,6,4940,777,124720,15,5000000,7.3
Desert Blue ,Morgan J. Freeman,Ethan Suplee,31,90,204,2394,69,99147,28,2000000,6.2
Redacted ,Brian De Palma,Mike Figueroa,133,90,976,387,559,65087,108,5000000,6.2
Sling Blade ,Billy Bob Thornton,Robert Duvall,104,148,976,3587,17372,24475416,309,890000,8
Hostel ,Eli Roth,Jay Hernandez,303,93,976,2581,17372,47277326,1516,4800000,5.9
Take Shelter ,Jeff Nichols,Katy Mixon,359,121,337,1486,14000,1729969,219,5000000,7.4
Lady in White ,Frank LaLoggia,Alex Rocco,130,118,7,2040,17372,1705139,69,4700000,6.7
The Texas Chainsaw Massacre 2 ,Tobe Hooper,Bill Johnson,159,101,365,279,17372,8025872,258,4700000,5.5
Police Academy ,Hugh Wilson,Steve Guttenberg,45,96,37,2103,17372,81200000,133,4500000,6.7
25th Hour ,Spike Lee,Philip Seymour Hoffman,202,108,976,25346,17372,13060843,454,15000000,7.7
Bound ,Lana Wachowski,Christopher Meloni,120,109,976,3567,2000,3798532,208,4500000,7.4
Requiem for a Dream ,Darren Aronofsky,Ellen Burstyn,234,102,976,2167,38000,3609278,1916,4500000,8.4
Donnie Darko ,Richard Kelly,Jake Gyllenhaal,283,133,219,16634,33000,727883,2110,4500000,8.1
Spun ,Jonas Åkerlund,Patrick Fugit,92,106,68,1827,3000,410241,199,2000000,6.8
After.Life ,Agnieszka Wojtowicz-Vosloo,Liam Neeson,138,104,976,15329,7000,108229,137,4500000,5.9
One Flew Over the Cuckoo's Nest ,Milos Forman,Scatman Crothers,149,133,869,2034,32000,112000000,760,4400000,8.7
Pan ,Joe Wright,Hugh Jackman,256,111,456,20953,24000,34964818,186,150000000,5.8
Survival of the Dead ,George A. Romero,Julian Richings,274,90,976,1408,17372,101055,159,4000000,5
Lost in Translation ,Sofia Coppola,Scarlett Johansson,265,101,976,32011,17000,44566004,1848,4000000,7.8
Annie Hall ,Woody Allen,Woody Allen,154,93,11000,12265,17372,39200000,491,4000000,8.1
The Greatest Show on Earth ,Cecil B. DeMille,Gloria Grahame,44,152,309,542,625,36000000,107,4000000,6.7
Monster's Ball ,Marc Forster,Heath Ledger,153,112,395,13675,17372,31252964,522,4000000,7.1
Maggie ,Henry Hobson,Joely Richardson,256,95,9,1442,22000,131175,200,8500000,5.6
Leaving Las Vegas ,Mike Figgis,Nicolas Cage,123,111,81,13585,17372,31968347,286,3600000,7.6
The Boy Next Door ,Rob Cohen,Ryan Guzman,149,91,357,3791,8000,35385560,131,4000000,4.6
The Kids Are All Right ,Lisa Cholodenko,Josh Hutcherson,323,106,450,17712,16000,20803237,291,3500000,7.1
They Live ,John Carpenter,Meg Foster,172,93,976,639,27000,13008928,333,4000000,7.3
Boyhood ,Richard Linklater,Ellar Coltrane,548,165,976,550,92000,25359200,836,4000000,8
Planet of the Apes ,Tim Burton,Cary-Hiroyuki Tagawa,230,119,13000,2225,17372,180011740,1368,100000000,5.7
The Wash ,DJ Pooh,Angell Conwell,27,93,69,822,842,10097096,38,4000000,4.6
3 Strikes ,DJ Pooh,Mo'Nique,22,82,69,2230,118,9821335,10,6000000,4
The Cooler ,Wayne Kramer,Estella Warren,157,101,47,1701,762,8243880,215,3200000,7
The Night Listener ,Patrick Stettner,Robin Williams,125,81,5,50490,576,7825820,156,4000000,5.9
A Haunted House 2 ,Michael Tiddes,Ashley Rickards,69,86,89,2210,17372,17314483,48,4000000,4.7
The Rules of Attraction ,Roger Avary,Ian Somerhalder,143,110,675,17945,17372,6525762,425,4000000,6.7
Four Rooms ,Allison Anders,Salma Hayek,51,110,99,5935,17372,4301331,177,4000000,6.7
Secretary ,Steven Shainberg,Jeremy Davies,163,104,30,1478,15000,4046737,390,4000000,7.1
The Real Cancun ,Rick de Oliveira,Laura Ramsey,52,96,2,1743,131,3713002,62,8000000,2.7
Talk Radio ,Oliver Stone,Michael Wincott,40,110,976,1204,816,3468572,78,4000000,7.3
Waiting for Guffman ,Christopher Guest,Catherine O'Hara,50,84,378,2265,17372,2892582,202,4000000,7.6
Love Stinks ,Jeff Franklin,Ivana Milicevic,45,94,24,2004,309,2800000,85,4000000,5.8
You Kill Me ,John Dahl,Philip Baker Hall,121,93,131,700,830,2426851,76,4000000,6.5
Thumbsucker ,Mike Mills,Kelli Garner,114,96,101,1195,708,1325073,91,4000000,6.6
Samsara ,Ron Fricke,Collin Alfredo St. Dic,115,102,330,2835,26000,2601847,69,4000000,8.5
The Barbarians ,Ruggero Deodato,Michael Berryman,15,87,101,1621,550,800000,35,4000000,4.8
Poolhall Junkies ,Mars Callahan,Chazz Palminteri,41,99,60,2088,872,562059,113,4000000,7
The Loss of Sexual Innocence ,Mike Figgis,Kelly Macdonald,31,106,81,3498,111,399793,70,4000000,5.4
Joe ,David Gordon Green,Nicolas Cage,232,117,234,13221,11000,371897,118,4000000,6.9
Prison ,Renny Harlin,Viggo Mortensen,68,102,212,10828,314,354704,38,1300000,5.9
Trust ,David Schwimmer,Noah Emmerich,109,106,976,847,10000,58214,137,9500000,7
An Everlasting Piece ,Barry Levinson,Anna Friel,34,103,272,1256,132,75078,26,14000000,6.3
Stake Land ,Jim Mickle,Connor Paolo,215,98,53,833,17372,18469,141,650000,6.5
The Last Time I Committed Suicide ,Stephen Kay,Keanu Reeves,12,92,19,19358,161,12836,28,4000000,5.8
Gone with the Wind ,Victor Fleming,Hattie McDaniel,157,226,149,1135,16000,198655278,706,3977000,8.2
Major Dundee ,Sam Peckinpah,James Coburn,53,152,541,1636,251,14873,67,3800000,6.8
Annie Get Your Gun ,George Sidney,Keenan Wynn,21,107,24,604,456,8000000,90,3768785,7
The Pirate ,Vincente Minnelli,Gladys Cooper,41,102,136,215,359,2956000,54,3700000,7.1
Airplane! ,Jim Abrahams,Peter Graves,134,88,104,1521,16000,83400000,427,3500000,7.8
Friday ,F. Gary Gray,Nia Long,20,97,473,2173,8000,27900000,157,3500000,7.3
Menace II Society ,Albert Hughes,Jada Pinkett Smith,28,97,117,1989,17372,27900000,96,3500000,7.5
Creepshow 2 ,Michael Gornick,George Kennedy,95,85,10,3451,1000,14000000,118,3500000,6
The Witch ,Robert Eggers,Julian Richings,425,92,22,998,43000,25138292,452,3500000,6.8
I Got the Hook Up ,Michael Martin,Joe Estevez,19,93,976,821,280,10305534,38,3500000,3.9
She's the One ,Edward Burns,John Mahoney,43,96,976,852,453,9449219,98,3500000,6.1
Gods and Monsters ,Bill Condon,Brendan Fraser,127,105,386,3506,17372,6390032,229,3500000,7.5
Evil Dead II ,Sam Raimi,Ted Raimi,252,37,976,1161,17372,5923044,537,3600000,7.8
Pootie Tang ,Louis C.K.,Wanda Sykes,31,81,976,1657,17372,3293258,131,3000000,5.2
Ira & Abby ,Robert Cary,Frances Conroy,30,101,976,2237,360,220234,24,3500000,6.5
The Watch ,Akiva Schaffer,Will Forte,265,102,82,1749,15000,34350553,207,68000000,5.7
Winter Passing ,Adam Rapp,Zooey Deschanel,50,98,9,19405,414,101228,53,3500000,6.4
D.E.B.S. ,Angela Robinson,Jordana Brewster,50,91,23,5416,1000,96793,135,3500000,5.3
Margin Call ,J.C. Chandor,Kevin Spacey,290,107,78,20969,21000,5354039,225,3500000,7.1
Choke ,Clark Gregg,Anjelica Huston,159,92,976,2124,17372,2926565,72,3000000,6.5
Whiplash ,Damien Chazelle,J.K. Simmons,535,107,141,25505,129000,13092000,731,3300000,8.5
Bella ,Alejandro Monteverde,Armando Riesco,60,91,38,1466,17372,8108247,174,3300000,7.4
Beginners ,Mike Mills,Goran Visnjic,261,105,101,1551,15000,5776314,142,3200000,7.2
Animal House ,John Landis,John Belushi,94,109,644,2342,17372,141600000,257,3000000,7.6
The Original Kings of Comedy ,Spike Lee,Bernie Mac,53,115,976,1796,290,38168022,83,3000000,6.6
Paranormal Activity 2 ,Tod Williams,Sprague Grayden,264,98,21,959,14000,84749884,359,3000000,5.7
A Nightmare on Elm Street 2: Freddy's Revenge ,Jack Sholder,Clu Gulager,138,87,28,1002,17372,30000000,327,2200000,5.4
