movie_title,director_name,actor_1_name,num_critic_for_reviews,duration,director_facebook_likes,actor_facebook_likes,movie_facebook_likes,gross,num_user_for_reviews, budget ,imdb_score
Prison ,Renny Harlin,Viggo Mortensen,68,102,212,10828,314,354704,38,"1,300,000",5.9
Trust ,David Schwimmer,Noah Emmerich,109,106,976,847,10000,58214,137,"9,500,000",7
An Everlasting Piece ,Barry Levinson,Anna Friel,34,103,272,1256,132,75078,26,"14,000,000",6.3
Stake Land ,Jim Mickle,Connor Paolo,215,98,53,833,17372,18469,141,"650,000",6.5
The Last Time I Committed Suicide ,Stephen Kay,Keanu Reeves,12,92,19,19358,161,12836,28,"4,000,000",5.8
Major Dundee ,Sam Peckinpah,James Coburn,53,152,541,1636,251,14873,67,"3,800,000",6.8
Annie Get Your Gun ,George Sidney,Keenan Wynn,21,107,24,604,456,8000000,90,"3,768,785",7
The Pirate ,Vincente Minnelli,Gladys Cooper,41,102,136,215,359,2956000,54,"3,700,000",7.1
Airplane! ,Jim Abrahams,Peter Graves,134,88,104,1521,16000,83400000,427,"3,500,000",7.8
Friday ,F. Gary Gray,Nia Long,20,97,473,2173,8000,27900000,157,"3,500,000",7.3
Menace II Society ,Albert Hughes,Jada Pinkett Smith,28,97,117,1989,17372,27900000,96,"3,500,000",7.5
Creepshow 2 ,Michael Gornick,George Kennedy,95,85,10,3451,1000,14000000,118,"3,500,000",6
The Witch ,Robert Eggers,Julian Richings,425,92,22,998,43000,25138292,452,"3,500,000",6.8
I Got the Hook Up ,Michael Martin,Joe Estevez,19,93,976,821,280,10305534,38,"3,500,000",3.9
She's the One ,Edward Burns,John Mahoney,43,96,976,852,453,9449219,98,"3,500,000",6.1
Gods and Monsters ,Bill Condon,Brendan Fraser,127,105,386,3506,17372,6390032,229,"3,500,000",7.5
Evil Dead II ,Sam Raimi,Ted Raimi,252,37,976,1161,17372,5923044,537,"3,600,000",7.8
Pootie Tang ,Louis C.K.,Wanda Sykes,31,81,976,1657,17372,3293258,131,"3,000,000",5.2
Ira & Abby ,Robert Cary,Frances Conroy,30,101,976,2237,360,220234,24,"3,500,000",6.5
The Watch ,Akiva Schaffer,Will Forte,265,102,82,1749,15000,34350553,207,"68,000,000",5.7
Winter Passing ,Adam Rapp,Zooey Deschanel,50,98,9,19405,414,101228,53,"3,500,000",6.4
D.E.B.S. ,Angela Robinson,Jordana Brewster,50,91,23,5416,1000,96793,135,"3,500,000",5.3
Margin Call ,J.C. Chandor,Kevin Spacey,290,107,78,20969,21000,5354039,225,"3,500,000",7.1
Choke ,Clark Gregg,Anjelica Huston,159,92,976,2124,17372,2926565,72,"3,000,000",6.5
Bella ,Alejandro Monteverde,Armando Riesco,60,91,38,1466,17372,8108247,174,"3,300,000",7.4
Beginners ,Mike Mills,Goran Visnjic,261,105,101,1551,15000,5776314,142,"3,200,000",7.2
Animal House ,John Landis,John Belushi,94,109,644,2342,17372,141600000,257,"3,000,000",7.6
The Original Kings of Comedy ,Spike Lee,Bernie Mac,53,115,976,1796,290,38168022,83,"3,000,000",6.6
Paranormal Activity 2 ,Tod Williams,Sprague Grayden,264,98,21,959,14000,84749884,359,"3,000,000",5.7
A Nightmare on Elm Street 2: Freddy's Revenge ,Jack Sholder,Clu Gulager,138,87,28,1002,17372,30000000,327,"2,200,000",5.4
The Purge ,James DeMonaco,Rhys Wakefield,361,85,65,2287,31000,64423650,578,"3,000,000",5.7
Martin Lawrence Live: Runteldat ,David Raynr,Nancy O'Dell,24,113,9,148,63,19184015,35,"3,000,000",5.4
Air Bud ,Charles Martin Smith,Kevin Zegers,35,98,188,3663,902,24629916,34,"3,000,000",5.1
Jason Lives: Friday the 13th Part VI ,Tom McLoughlin,Tony Goldwyn,158,86,41,1427,17372,19472057,307,"3,000,000",5.9
Spaced Invaders ,Patrick Read Johnson,Ariana Richards,16,100,32,1017,710,15369573,54,"3,000,000",5.3
Jason Goes to Hell: The Final Friday ,Adam Marcus,Kane Hodder,112,91,18,2047,949,15935068,317,"2,500,000",4.3
Dave Chappelle's Block Party ,Michel Gondry,Common,114,100,1000,1953,635,11694528,72,"3,000,000",7.2
Next Day Air ,Benny Boom,Omari Hardwick,49,84,23,2633,545,10017041,20,"3,000,000",5.9
Phantasm II ,Don Coscarelli,Angus Scrimm,81,97,152,983,812,7282851,100,"3,000,000",6.5
Real Women Have Curves ,Patricia Cardoso,America Ferrera,75,90,15,2031,595,5844929,109,"3,000,000",7
Whipped ,Peter M. Cohen,Callie Thorne,48,82,976,847,131,4142507,81,"3,000,000",4.4
Kama Sutra: A Tale of Love ,Mira Nair,Indira Varma,33,109,300,1186,17372,4109095,92,"3,000,000",6
Warlock: The Armageddon ,Anthony Hickox,Julian Sands,22,98,16,1142,217,3902679,49,"3,000,000",5.3
8 Heads in a Duffel Bag ,Tom Schulman,Kristy Swanson,30,95,45,1186,417,3559990,49,"3,000,000",5.3
Thirteen Conversations About One Thing ,Jill Sprecher,Matthew McConaughey,79,104,11,12007,430,3287435,115,"4,500,000",7.1
Jawbreaker ,Darren Stein,Julie Benz,49,87,18,5844,17372,3071947,183,"3,500,000",5.4
Basquiat ,Julian Schnabel,Gary Oldman,42,108,232,11074,17372,2961991,78,"3,300,000",6.9
DysFunktional Family ,George Gallo,Eddie Griffin,23,89,269,539,26,2223990,14,"3,000,000",6.6
Letters to God ,David Nixon,Robyn Lively,19,110,13,1059,17372,2848578,65,"3,500,000",6.3
Bachelorette ,Leslye Headland,Kirsten Dunst,156,87,21,7416,17372,418268,129,"3,000,000",5.3
Tim and Eric's Billion Dollar Movie ,Tim Heidecker,Michael Gross,82,93,78,1050,17372,200803,71,"3,000,000",5.3
The Gambler ,Rupert Wyatt,George Kennedy,175,111,81,3652,17372,33631221,145,"25,000,000",6
Chain Letter ,Deon Taylor,Matt Cohen,63,88,26,1021,17372,143000,48,"5,000,000",4.1
Just Looking ,Jason Alexander,Gretchen Mol,20,97,700,980,117,39852,25,"3,000,000",6.7
Boynton Beach Club ,Susan Seidelman,Dyan Cannon,35,105,39,675,88,3123749,27,"1,500,000",6.5
Hustle & Flow ,Craig Brewer,Isaac Hayes,159,116,153,687,17372,22201636,206,"8,000,000",7.4
Some Like It Hot ,Billy Wilder,Nehemiah Persoff,181,120,976,310,10000,25000000,350,"2,883,848",8.3
Friday the 13th Part VII: The New Blood ,John Carl Buechler,Kane Hodder,110,88,152,1564,17372,19170001,270,"2,800,000",5.3
The Wizard of Oz ,Victor Fleming,Margaret Hamilton,213,102,149,1473,14000,22202612,533,"2,800,000",8.1
Young Frankenstein ,Mel Brooks,Madeline Kahn,129,106,976,2076,14000,86300000,315,"2,800,000",8
Diary of the Dead ,George A. Romero,Megan Park,280,95,976,1290,17372,952620,332,"2,000,000",5.7
Ulee's Gold ,Victor Nunez,Peter Fonda,61,113,9,666,381,9054736,57,"2,700,000",7.1
Blazing Saddles ,Mel Brooks,Madeline Kahn,121,93,976,2628,12000,119500000,363,"2,600,000",7.8
Friday the 13th: The Final Chapter ,Joseph Zito,Judie Aronson,166,97,17,316,17372,32600000,326,"1,800,000",5.9
A Haunted House ,Michael Tiddes,Essence Atkins,129,86,89,1852,17372,40041683,107,"2,500,000",5.1
2016: Obama's America ,Dinesh D'Souza,Barack Obama,30,87,67,1056,17372,33349949,199,"2,500,000",5.1
Halloween III: Season of the Witch ,Tommy Lee Wallace,Tom Atkins,162,98,24,576,17372,14400000,532,"2,500,000",4.6
Kevin Hart: Let Me Explain ,Leslie Small,David Jason Perez,26,75,15,1345,17372,32230907,30,"2,500,000",6.7
My Own Private Idaho ,Gus Van Sant,Keanu Reeves,63,104,835,19130,17372,6401336,153,"2,500,000",7.1
Garden State ,Zach Braff,Armando Riesco,205,102,976,1298,17372,26781723,978,"2,500,000",7.6
Before Sunrise ,Richard Linklater,Hanno Pöschl,121,105,976,31,22000,5400000,395,"2,500,000",8.1
Jesus' Son ,Alison Maclean,Billy Crudup,74,107,7,1818,500,1282084,87,"2,500,000",7
Robot & Frank ,Jake Schreier,Frank Langella,252,89,14,1408,13000,3325638,84,"2,500,000",7.1
The Spectacular Now ,James Ponsoldt,Shailene Woodley,220,95,53,9478,10000,6851969,178,"2,500,000",7.1
Religulous ,Larry Charles,Bill Maher,197,101,119,1109,24000,12995673,345,"2,500,000",7.7
Fuel ,Joshua Tickell,Larry David,14,112,9,1115,588,173783,34,"2,500,000",7.6
Dodgeball: A True Underdog Story ,Rawson Marshall Thurber,Gary Cole,191,92,43,2864,17372,114324072,392,"20,000,000",6.7
Eye of the Dolphin ,Michael D. Sellers,Katharine Ross,18,100,976,1150,140,71904,18,"2,500,000",5.7
8: The Mormon Proposition ,Reed Cowan,Dustin Lance Black,28,80,976,208,17372,99851,30,"2,500,000",7.1
Sleep Dealer ,Alex Rivera,Leonor Varela,47,90,8,860,17372,75727,40,"2,500,000",5.9
Super ,James Gunn,Linda Cardellini,238,96,571,3343,19000,322157,203,"2,500,000",6.8
Get on the Bus ,Spike Lee,Bernie Mac,28,120,976,2450,352,5731103,35,"2,400,000",6.8
Go for It! ,Carmen Marron,Jossara Jinaro,8,105,29,1541,566,178739,10,"2,450,000",3.9
Friday the 13th Part III ,Steve Miner,Richard Brooker,235,91,49,123,17372,36200000,372,"4,000,000",5.7
Friday the 13th: A New Beginning ,Danny Steinmann,Tiffany Helm,160,92,13,86,1000,21300000,342,"2,200,000",4.7
The Last Sin Eater ,Michael Landon Jr.,Henry Thomas,18,117,84,1561,285,379643,29,"2,200,000",5.9
The Best Years of Our Lives ,William Wyler,Myrna Loy,97,172,355,1145,17372,23650000,235,"2,100,000",8.1
The Toxic Avenger Part II ,Michael Herz,Phoebe Legere,49,96,6,84,321,792966,40,"2,300,000",5.1
It Follows ,David Robert Mitchell,Maika Monroe,533,100,421,662,45000,14673301,631,"2,000,000",6.9
Boys Don't Cry ,Kimberly Peirce,Alicia Goranson,123,118,108,424,17372,11533945,434,"2,000,000",7.6
Courageous ,Alex Kendrick,Ben Davies,34,129,589,1620,10000,34522221,175,"2,000,000",7
Before Sunset ,Richard Linklater,Vernon Dobtcheff,211,80,976,61,13000,5792822,492,"2,700,000",8
Thirteen ,Catherine Hardwicke,Holly Hunter,126,100,308,1856,17372,4599680,545,"1,500,000",6.8
Me and You and Everyone We Know ,Miranda July,Najarra Townsend,151,91,244,1145,17372,3885134,243,"2,000,000",7.4
Captive ,Jerry Jameson,David Oyelowo,39,97,5,1775,17372,2557668,22,"2,000,000",5.3
Full Frontal ,Steven Soderbergh,Julia Roberts,108,101,976,9409,134,2506446,172,"2,000,000",4.7
Shortbus ,John Cameron Mitchell,Sook-Yin Lee,160,101,263,159,17372,1984378,206,"2,000,000",6.5
The Diary of a Teenage Girl ,Marielle Heller,Alexander Skarsgård,168,102,22,11080,17372,1477002,72,"2,000,000",6.9
Inside Deep Throat ,Fenton Bailey,Hugh M. Hefner,123,89,13,925,592,653621,64,"2,000,000",6.8
The Virginity Hit ,Huck Botko,Matt Bennett,46,86,10,446,974,535249,13,"3,400,000",4.6
Six-String Samurai ,Lance Mungia,Jeffrey Falcon,51,91,4,807,17372,124494,102,"2,000,000",6.7
Stonewall ,Roland Emmerich,Jeremy Irvine,74,129,776,25719,17372,186354,30,"13,500,000",4.5
Sherrybaby ,Laurie Collyer,Brad William Henke,78,96,38,671,474,198407,78,"2,000,000",6.6
The Lady from Shanghai ,Orson Welles,Rita Hayworth,90,92,976,1047,17372,7927,175,"2,300,000",7.7
The Ghastly Love of Johnny X ,Paul Bunnell,Kate Maberly,94,106,5,1175,655,2436,19,"2,000,000",5.7
River's Edge ,Tim Hunter,Keanu Reeves,45,99,28,19223,17372,4600000,111,"1,900,000",7.1
Northfork ,Michael Polish,Peter Coyote,60,103,35,1525,298,1420578,122,"1,900,000",6.4
Carrie ,Kimberly Peirce,Chloë Grace Moretz,359,100,108,19534,39000,35266619,371,"30,000,000",5.9
Brotherly Love ,Jamal Hill,Logan Browning,10,89,47,1819,1000,444044,19,"1,900,000",7.2
Beasts of the Southern Wild ,Benh Zeitlin,Quvenzhané Wallis,663,93,188,2626,31000,12784397,269,"1,800,000",7.3
Songcatcher ,Maggie Greenwald,Aidan Quinn,39,109,9,1427,17372,3050934,78,"1,800,000",7.3
May ,Lucky McKee,James Duval,114,93,75,1608,17372,145540,277,"500,000",6.7
In the Bedroom ,Todd Field,Tom Wilkinson,179,138,143,2657,951,35918429,510,"1,700,000",7.5
I Spit on Your Grave ,Steven R. Monroe,Sarah Butler,225,105,68,1454,17000,92401,209,"2,000,000",6.3
"Happy, Texas ",Mark Illsley,Ally Walker,77,98,3,1023,374,1943649,122,"1,700,000",6.3
I Love Your Work ,Adam Goldberg,Judy Greer,22,111,1000,2290,63,2580,40,"1,650,000",5.4
Dawn of the Dead ,Zack Snyder,Ty Burrell,287,110,976,6000,7000,58885635,1057,"26,000,000",7.4
Waitress ,Adrienne Shelly,Lew Temple,173,108,191,1474,17372,19067631,204,"2,000,000",7.1
Bloodsport ,Newt Arnold,Bolo Yeung,61,92,15,1085,17372,11806119,210,"1,100,000",6.8
The Squid and the Whale ,Noah Baumbach,William Baldwin,110,88,387,479,17372,7362100,232,"1,500,000",7.4
Kissing Jessica Stein ,Charles Herman-Wurmfeld,Scott Cohen,110,97,976,816,682,7022940,190,"1,000,000",6.7
Buffalo '66 ,Vincent Gallo,Anjelica Huston,106,110,787,2429,17372,2365931,318,"1,500,000",7.5
The Ballad of Jack and Rose ,Rebecca Miller,Beau Bridges,75,112,58,859,608,712294,68,"1,500,000",6.7
The To Do List ,Maggie Carey,Donald Glover,97,104,38,2218,17372,3447339,79,"1,500,000",5.8
The Believer ,Henry Bean,Ryan Gosling,84,98,21,33319,17372,406035,159,"1,500,000",7.2
Session 9 ,Brad Anderson,Paul Guilfoyle,127,100,122,441,17372,373967,481,"1,500,000",6.5
I Want Someone to Eat Cheese With ,Jeff Garlin,Jessy Schram,32,80,522,1758,17372,194568,28,"1,500,000",6.2
Modern Times ,Charles Chaplin,Paulette Goddard,120,87,976,325,17372,163245,211,"1,500,000",8.6
Stolen Summer ,Pete Jones,Brian Dennehy,31,91,18,2318,304,119841,55,"1,500,000",6.5
My Name Is Bruce ,Bruce Campbell,Ted Raimi,100,84,976,1120,17372,173066,88,"1,500,000",6.3
The Lords of Salem ,Rob Zombie,Sid Haig,234,101,976,2446,15000,1163508,166,"2,500,000",5.1
Jack Reacher ,Christopher McQuarrie,Tom Cruise,387,130,188,14000,38000,80033643,448,"60,000,000",7
Journey from the Fall ,Ham Tran,Long Nguyen,15,135,5,80,100,638951,19,"1,592,000",7.4
The Basket ,Rich Cowan,Eric Dane,14,105,7,3331,117,609042,38,"1,300,000",6.5
Mercury Rising ,Harold Becker,Bruce Willis,79,111,17,14621,17372,32940507,127,"60,000,000",6.1
The Hebrew Hammer ,Jonathan Kesselman,Judy Greer,35,87,4,3624,3000,19539,53,"1,000,000",6.2
Friday the 13th Part 2 ,Steve Miner,Betsy Palmer,242,87,49,489,17372,19100000,394,"1,250,000",6.1
"Sex, Lies, and Videotape ",Steven Soderbergh,Peter Gallagher,58,100,976,1424,2000,24741700,95,"1,200,000",7.2
Saw ,James Wan,Michael Emerson,287,103,976,3529,17372,55153403,1509,"1,200,000",7.7
Super Troopers ,Jay Chandrasekhar,Geoffrey Arend,100,100,422,1815,17372,18488314,333,"1,200,000",7.1
The Day the Earth Stood Still ,Scott Derrickson,Keanu Reeves,276,104,301,22071,17372,79363785,698,"80,000,000",5.5
You Can Count on Me ,Kenneth Lonergan,Matthew Broderick,122,111,50,3322,756,9180275,231,"1,200,000",7.7
But I'm a Cheerleader ,Jamie Babbit,Natasha Lyonne,99,85,91,2849,17372,2199853,186,"1,200,000",6.6
Home Run ,David Boyd,Vivica A. Fox,10,113,29,2187,17372,2859955,32,"1,200,000",6
Blue Like Jazz ,Steve Taylor,Jason Marsden,38,108,14,1604,17372,594904,89,"1,200,000",6
Down and Out with the Dolls ,Kurt Voss,Lemmy,12,88,976,315,27,58936,4,"1,200,000",6.1
Airborne ,Rob Bowman,Alanna Ubach,9,91,38,1100,17372,2850263,70,"2,600,000",6.2
Waiting... ,Rob McKittrick,Ryan Reynolds,91,94,6,17804,17372,16101109,236,"3,000,000",6.8
From a Whisper to a Scream ,Jeff Burr,Terry Kiser,57,92,155,1021,241,1400000,37,"1,100,000",5.9
Rocky ,John G. Avildsen,Sylvester Stallone,141,145,80,14794,17372,117235247,542,"960,000",8.1
The Fog ,John Carpenter,Jamie Lee Curtis,212,89,976,3432,7000,21378000,335,"1,000,000",6.8
Unfriended ,Levan Gabriadze,Shelley Hennig,270,83,6,1154,13000,31537320,309,"1,000,000",5.7
The Howling ,Joe Dante,Patrick Macnee,161,91,287,2548,17372,17986000,195,"1,000,000",6.6
Chernobyl Diaries ,Bradley Parker,Jesse McCartney,270,86,18,1766,24000,18112929,271,"1,000,000",5
Cry_Wolf ,Jeff Wadlow,Julian Morris,137,90,65,2672,816,10042266,220,"1,000,000",5.9
Transamerica ,Duncan Tucker,Kevin Zegers,169,103,2,2734,17372,9013113,230,"1,000,000",7.4
The Devil Inside ,William Brent Bell,Fernanda Andrade,225,83,19,700,12000,53245055,290,"1,000,000",4.2
Beyond the Valley of the Dolls ,Russ Meyer,Charles Napier,101,109,199,593,17372,9000000,137,"900,000",6.2
The Green Inferno ,Eli Roth,Daryl Sabara,285,100,976,1579,12000,7186670,164,"6,000,000",5.4
The Sessions ,Ben Lewin,W. Earl Brown,337,95,20,1161,11000,5997134,126,"1,000,000",7.2
Next Stop Wonderland ,Brad Anderson,Philip Seymour Hoffman,38,104,122,22930,392,3386698,86,"1,000,000",6.7
Juno ,Jason Reitman,J.K. Simmons,387,96,655,27973,10000,143492840,881,"7,500,000",7.5
Frozen River ,Courtney Hunt,Charlie McDermott,181,97,33,963,17372,2508841,93,"1,000,000",7.2
20 Feet from Stardom ,Morgan Neville,Sheryl Crow,149,91,9,162,14000,4946250,80,"1,000,000",7.4
Two Girls and a Guy ,James Toback,Robert Downey Jr.,54,84,56,21117,387,1950218,102,"1,000,000",5.6
Who Killed the Electric Car? ,Chris Paine,Ed Begley Jr.,87,92,2,1447,17372,1677838,155,"1,000,000",7.7
The Broken Hearts Club: A Romantic Comedy ,Greg Berlanti,Justin Theroux,51,94,112,2254,671,1744858,120,"1,000,000",7
Goosebumps ,Rob Letterman,Odeya Rush,218,103,11,3543,35000,80021740,154,"58,000,000",6.4
Slam ,Marc Levin,Sonja Sohn,16,100,12,289,603,982214,51,"1,000,000",7.2
Brigham City ,Richard Dutcher,Wilford Brimley,12,119,13,1063,100,798341,63,"1,000,000",7.2
Orgazmo ,Trey Parker,Trey Parker,59,92,406,803,17372,582024,168,"1,000,000",6.2
All the Real Girls ,David Gordon Green,Zooey Deschanel,88,108,234,12015,571,548712,126,"2,500,000",6.9
Dream with the Fishes ,Finn Taylor,David Arquette,28,97,4,1306,166,464655,29,"1,000,000",7
Blue Car ,Karen Moncrieff,Frances Fisher,44,88,22,1313,115,464126,68,"1,000,000",6.7
Wristcutters: A Love Story ,Goran Dukic,Leslie Bibb,117,88,21,2607,11000,104077,88,"1,000,000",7.4
The Battle of Shaker Heights ,Efram Potelle,Shiri Appleby,29,79,2,1983,150,279282,49,"1,000,000",6.1
The Lovely Bones ,Peter Jackson,Michael Imperioli,308,135,976,1742,16000,43982842,593,"65,000,000",6.7
Taxi to the Dark Side ,Alex Gibney,Alex Gibney,84,53,141,289,17372,274661,40,"1,000,000",7.7
The House of the Devil ,Ti West,Lena Dunham,238,95,243,2656,17372,100659,193,"900,000",6.4
The Perfect Host ,Nick Tomnay,David Hyde Pierce,112,93,11,1012,17372,48430,73,"500,000",6.8
Safe Men ,John Hamburg,Harvey Fierstein,33,88,29,846,157,21210,52,"1,000,000",6.1
The Specials ,Craig Mazin,Judy Greer,29,82,82,3061,210,12996,54,"1,000,000",6
Alone with Her ,Eric Nicholas,Jordana Spiro,71,78,976,486,244,10018,31,"1,000,000",6.1
Creative Control ,Benjamin Dickinson,Nora Zehetner,36,97,4,767,793,62480,7,"1,000,000",5.5
Special ,Hal Haberman,Michael Rapaport,56,81,976,2014,17372,6387,37,"1,000,000",6.9
The Jimmy Show ,Frank Whaley,Lynn Cohen,9,96,436,914,47,703,21,"1,500,000",5.4
On the Waterfront ,Elia Kazan,Marlon Brando,134,108,603,10695,17372,9600000,281,"910,000",8.2
L!fe Happens ,Kat Coiro,Justin Kirk,18,100,28,2202,995,20186,15,"930,000",5.7
Hard Candy ,David Slade,Odessa Rae,231,104,171,888,12000,1007962,651,"950,000",7.1
The Quiet ,Jamie Babbit,Katy Mixon,65,91,91,2437,698,381186,90,"900,000",6.4
Fruitvale Station ,Ryan Coogler,Ahna O'Reilly,327,85,976,640,17000,16097842,168,"900,000",7.5
The Brass Teapot ,Ramaa Mosley,Jack McBrayer,62,101,6,2649,17372,6643,39,"900,000",6.4
Snitch ,Ric Roman Waugh,Dwayne Johnson,238,112,29,13874,12000,42919096,122,"15,000,000",6.5
Latter Days ,C. Jay Cox,Joseph Gordon-Levitt,35,107,6,24335,17372,819939,252,"850,000",7.2
"For a Good Time, Call... ",Jamie Travis,James Wolk,115,88,15,2409,17372,1243961,34,"850,000",6
Time Changer ,Rich Christiano,Gavin MacLeod,16,95,14,739,409,15278,158,"825,000",5.6
Welcome to the Dollhouse ,Todd Solondz,Heather Matarazzo,74,88,377,1267,17372,4771000,174,"800,000",7.5
Ruby in Paradise ,Victor Nunez,Allison Dean,11,114,9,388,81,1001437,28,"800,000",7.2
American Graffiti ,George Lucas,Harrison Ford,100,112,976,13425,17372,115000000,238,"777,000",7.5
Aqua Teen Hunger Force Colon Movie Film for Theaters ,Matt Maiellaro,Tina Fey,82,86,8,2781,307,5518918,73,"750,000",6.9
Safety Not Guaranteed ,Colin Trevorrow,Mary Lynn Rajskub,271,86,365,2286,31000,4007792,260,"750,000",7
The Innkeepers ,Ti West,Lena Dunham,292,101,243,1171,17372,77501,247,"750,000",5.5
The Unborn ,David S. Goyer,Gary Oldman,178,89,687,11176,17372,42638165,230,"16,000,000",4.8
Interview with the Assassin ,Neil Burger,Raymond J. Barry,31,88,168,201,163,47329,31,"750,000",6.6
Hoop Dreams ,Steve James,William Gates,53,170,23,15,17372,7830611,74,"700,000",8.3
L.I.E. ,Michael Cuesta,Adam LeFevre,64,97,52,183,420,1141829,109,"700,000",7.2
Top Hat ,Mark Sandrich,Ginger Rogers,66,81,10,805,1000,3000000,98,"609,000",7.8
The Blair Witch Project ,Daniel Myrick,Heather Donahue,360,81,19,379,17372,140530114,3400,"60,000",6.4
Woodstock ,Michael Wadleigh,Joe Cocker,53,215,14,625,17372,13300000,63,"600,000",8.1
Mercy Streets ,Jon Gunn,Stacy Keach,15,106,16,1122,12,171988,16,"600,000",5.6
Broken Vessels ,Scott Ziehl,William Smith,18,90,4,1848,51,13493,19,"600,000",6.6
Fireproof ,Alex Kendrick,Kirk Cameron,50,122,589,1151,17372,33451479,215,"500,000",6.5
Benji ,Joe Camp,Frances Bavier,5,86,24,738,816,39552600,36,"500,000",6.1
Open Water ,Chris Kentis,Blanchard Ryan,235,79,9,65,17372,30500882,916,"500,000",5.7
Kingdom of the Spiders ,John 'Bud' Cardos,Woody Strode,95,97,8,468,17372,17000000,84,"500,000",5.9
The Station Agent ,Tom McCarthy,Peter Dinklage,154,89,310,23420,17372,5739376,286,"500,000",7.7
To Save a Life ,Brian Baugh,Randy Wayne,20,120,3,2019,17372,3773863,55,"1,000,000",7.1
Beyond the Mat ,Barry W. Blaustein,Terry Funk,70,108,6,141,491,2047570,80,"500,000",7.6
Sholem Aleichem: Laughing in the Darkness ,Joseph Dorman,Rachel Dratch,29,93,976,627,287,906666,5,"500,000",6.8
Groove ,Greg Harrison,Rachel True,46,86,7,372,17372,1114943,74,"500,000",6.5
Twin Falls Idaho ,Michael Polish,Sasha Alexander,54,111,35,1967,180,985341,87,"500,000",7.3
Mean Creek ,Jacob Aaron Estes,Rory Culkin,126,90,9,1939,1000,603943,154,"500,000",7.3
Hurricane Streets ,Morgan J. Freeman,Edie Falco,17,86,204,1662,51,334041,21,"500,000",6.5
